parameter1,parameter2,criteria1,criteria2,constraint1,constraint2
10.5,15.25,25.75,384.256,1,1
10.5,15.5,26,408.407,1,1
10.5,15.75,26.25,432.951,1,1
10.5,16,26.5,457.887,1,1
10.5,16.25,26.75,483.216,1,1
10.5,16.5,27,508.938,1,1
10.5,16.75,27.25,535.052,1,1
10.5,17,27.5,561.56,1,1
10.5,17.25,27.75,588.46,1,1
10.5,17.5,28,615.752,1,1
10.5,17.75,28.25,643.437,0,1
10.5,18,28.5,671.515,0,1
10.5,18.25,28.75,699.986,0,1
10.5,18.5,29,728.849,0,1
10.5,18.75,29.25,758.106,0,1
10.5,19,29.5,787.754,0,1
10.5,19.25,29.75,817.796,0,1
10.5,19.5,30,848.23,0,1
10.5,19.75,30.25,879.057,0,1
10.5,20,30.5,910.276,0,1
10.5,20.25,30.75,941.889,0,1
10.5,20.5,31,973.894,0,1
10.5,20.75,31.25,1006.29,0,1
10.5,21,31.5,1039.08,0,1
10.5,21.25,31.75,1072.26,0,1
10.5,21.5,32,1105.84,0,1
10.5,21.75,32.25,1139.81,0,1
10.5,22,32.5,1174.17,0,1
10.5,22.25,32.75,1208.92,0,1
10.5,22.5,33,1244.07,0,1
10.5,22.75,33.25,1279.61,0,1
10.5,23,33.5,1315.54,0,1
10.5,23.25,33.75,1351.87,0,1
10.5,23.5,34,1388.58,0,1
10.5,23.75,34.25,1425.69,0,1
10.5,24,34.5,1463.2,0,1
10.5,24.25,34.75,1501.09,0,1
10.5,24.5,35,1539.38,0,1
10.5,24.75,35.25,1578.06,0,1
10.5,25,35.5,1617.13,0,1
10.5,25.25,35.75,1656.6,0,1
10.5,25.5,36,1696.46,0,1
10.5,25.75,36.25,1736.71,0,1
10.5,26,36.5,1777.36,0,1
10.5,26.25,36.75,1818.39,0,1
10.5,26.5,37,1859.82,0,1
10.5,26.75,37.25,1901.65,0,1
10.5,27,37.5,1943.86,0,1
10.5,27.25,37.75,1986.47,0,1
10.5,27.5,38,2029.47,0,1
10.5,27.75,38.25,2072.86,0,1
10.5,28,38.5,2116.65,0,1
10.5,28.25,38.75,2160.83,0,1
10.5,28.5,39,2205.4,0,1
10.5,28.75,39.25,2250.36,0,1
10.5,29,39.5,2295.72,0,1
10.5,29.25,39.75,2341.47,0,1
10.5,29.5,40,2387.61,0,1
10.5,29.75,40.25,2434.15,0,1
10.5,30,40.5,2481.07,0,1
10.5,30.25,40.75,2528.39,0,1
10.5,30.5,41,2576.11,0,1
10.5,30.75,41.25,2624.21,0,1
10.5,31,41.5,2672.71,0,1
10.5,31.25,41.75,2721.6,0,1
10.5,31.5,42,2770.88,0,1
10.5,31.75,42.25,2820.56,0,1
10.5,32,42.5,2870.63,0,1
10.5,32.25,42.75,2921.09,0,1
10.5,32.5,43,2971.95,0,1
10.5,32.75,43.25,3023.19,0,1
10.5,33,43.5,3074.83,0,1
10.5,33.25,43.75,3126.87,0,1
10.5,33.5,44,3179.29,0,1
10.5,33.75,44.25,3232.11,0,1
10.5,34,44.5,3285.32,0,1
10.5,34.25,44.75,3338.92,0,1
10.5,34.5,45,3392.92,0,1
10.5,34.75,45.25,3447.31,0,1
10.5,35,45.5,3502.09,0,1
10.5,35.25,45.75,3557.26,0,1
10.5,35.5,46,3612.83,0,1
10.5,35.75,46.25,3668.79,0,1
10.5,36,46.5,3725.14,0,1
10.5,36.25,46.75,3781.89,0,1
10.5,36.5,47,3839.03,0,1
10.5,36.75,47.25,3896.56,0,1
10.5,37,47.5,3954.48,0,1
10.5,37.25,47.75,4012.8,0,1
10.5,37.5,48,4071.5,0,1
10.5,37.75,48.25,4130.61,0,1
10.5,38,48.5,4190.1,0,1
10.5,38.25,48.75,4249.99,0,1
10.5,38.5,49,4310.27,0,1
10.5,38.75,49.25,4370.94,0,1
10.5,39,49.5,4432,0,1
10.5,39.25,49.75,4493.46,0,1
10.5,39.5,50,4555.31,0,1
10.5,39.75,50.25,4617.55,0,1
10.5,40,50.5,4680.19,0,1
10.5,40.25,50.75,4743.22,0,1
10.5,40.5,51,4806.64,0,1
10.5,40.75,51.25,4870.45,0,1
10.5,41,51.5,4934.66,0,1
10.5,41.25,51.75,4999.26,0,1
10.5,41.5,52,5064.25,0,1
10.5,41.75,52.25,5129.63,0,1
10.5,42,52.5,5195.41,0,1
10.5,42.25,52.75,5261.58,0,1
10.5,42.5,53,5328.14,0,1
10.5,42.75,53.25,5395.1,0,1
10.5,43,53.5,5462.44,0,1
10.5,43.25,53.75,5530.18,0,1
10.5,43.5,54,5598.32,0,1
10.5,43.75,54.25,5666.84,0,1
10.5,44,54.5,5735.76,0,1
10.5,44.25,54.75,5805.07,0,1
10.5,44.5,55,5874.78,0,1
10.5,44.75,55.25,5944.88,0,1
10.5,45,55.5,6015.36,0,1
10.5,45.25,55.75,6086.25,0,1
10.5,45.5,56,6157.52,0,1
10.5,45.75,56.25,6229.19,0,1
10.5,46,56.5,6301.25,0,1
10.5,46.25,56.75,6373.7,0,1
10.5,46.5,57,6446.55,0,1
10.5,46.75,57.25,6519.79,0,1
10.5,47,57.5,6593.42,0,1
10.5,47.25,57.75,6667.44,0,1
10.5,47.5,58,6741.86,0,1
10.5,47.75,58.25,6816.67,0,1
10.5,48,58.5,6891.87,0,1
10.5,48.25,58.75,6967.46,0,1
10.5,48.5,59,7043.45,0,1
10.5,48.75,59.25,7119.83,0,1
10.5,49,59.5,7196.6,0,1
10.5,49.25,59.75,7273.77,0,1
10.5,49.5,60,7351.33,0,1
10.5,49.75,60.25,7429.28,0,1
10.5,50,60.5,7507.62,0,1
10.5,50.25,60.75,7586.36,0,1
10.5,50.5,61,7665.49,0,1
10.5,50.75,61.25,7745.01,0,1
10.5,51,61.5,7824.92,0,1
10.5,51.25,61.75,7905.23,0,1
10.5,51.5,62,7985.93,0,1
10.5,51.75,62.25,8067.02,0,1
10.5,52,62.5,8148.51,0,1
10.5,52.25,62.75,8230.38,0,1
10.5,52.5,63,8312.65,0,1
10.5,52.75,63.25,8395.32,0,1
10.5,53,63.5,8478.37,0,1
10.5,53.25,63.75,8561.82,0,1
10.5,53.5,64,8645.66,0,1
10.5,53.75,64.25,8729.9,0,1
10.5,54,64.5,8814.52,0,1
10.5,54.25,64.75,8899.54,0,1
10.5,54.5,65,8984.95,0,1
10.5,54.75,65.25,9070.76,0,1
10.5,55,65.5,9156.96,0,1
10.5,55.25,65.75,9243.55,0,1
10.5,55.5,66,9330.53,0,1
10.5,55.75,66.25,9417.91,0,1
10.5,56,66.5,9505.67,0,1
10.5,56.25,66.75,9593.83,0,1
10.5,56.5,67,9682.39,0,1
10.5,56.75,67.25,9771.33,0,1
10.5,57,67.5,9860.67,0,1
10.5,57.25,67.75,9950.41,0,1
10.5,57.5,68,10040.5,0,1
10.5,57.75,68.25,10131,0,1
10.5,58,68.5,10222,0,1
10.5,58.25,68.75,10313.3,0,1
10.5,58.5,69,10405,0,1
10.5,58.75,69.25,10497,0,1
10.5,59,69.5,10589.5,0,1
10.5,59.25,69.75,10682.4,0,1
10.5,59.5,70,10775.7,0,1
10.5,59.75,70.25,10869.3,0,1
10.5,60,70.5,10963.4,0,1
10.5,60.25,70.75,11057.8,0,1
10.5,60.5,71,11152.7,0,1
10.5,60.75,71.25,11247.9,0,1
10.5,61,71.5,11343.5,0,1
10.5,61.25,71.75,11439.5,0,1
10.5,61.5,72,11535.9,0,1
10.5,61.75,72.25,11632.7,0,1
10.5,62,72.5,11729.9,0,1
10.5,62.25,72.75,11827.5,0,1
10.5,62.5,73,11925.5,0,1
10.5,62.75,73.25,12023.9,0,1
10.5,63,73.5,12122.6,0,1
10.5,63.25,73.75,12221.8,0,1
10.5,63.5,74,12321.3,0,1
10.5,63.75,74.25,12421.3,0,1
10.5,64,74.5,12521.6,0,1
10.5,64.25,74.75,12622.3,0,1
10.5,64.5,75,12723.5,0,1
10.5,64.75,75.25,12825,0,1
10.5,65,75.5,12926.9,0,1
10.5,65.25,75.75,13029.2,0,1
10.5,65.5,76,13131.9,0,1
10.5,65.75,76.25,13234.9,0,1
10.5,66,76.5,13338.4,0,1
10.5,66.25,76.75,13442.3,0,1
10.5,66.5,77,13546.5,0,1
10.5,66.75,77.25,13651.2,0,1
10.5,67,77.5,13756.2,0,1
10.5,67.25,77.75,13861.7,0,1
10.5,67.5,78,13967.5,0,1
10.5,67.75,78.25,14073.7,0,1
10.5,68,78.5,14180.4,0,1
10.5,68.25,78.75,14287.4,0,1
10.5,68.5,79,14394.8,0,1
10.5,68.75,79.25,14502.6,0,1
10.5,69,79.5,14610.8,0,1
10.5,69.25,79.75,14719.3,0,1
10.5,69.5,80,14828.3,0,1
10.5,69.75,80.25,14937.7,0,1
10.5,70,80.5,15047.4,0,1
10.5,70.25,80.75,15157.6,0,1
10.5,70.5,81,15268.1,0,1
10.5,70.75,81.25,15379.1,0,1
10.5,71,81.5,15490.4,0,1
10.5,71.25,81.75,15602.1,0,1
10.5,71.5,82,15714.2,0,1
10.5,71.75,82.25,15826.8,0,1
10.5,72,82.5,15939.7,0,1
10.5,72.25,82.75,16052.9,0,1
10.5,72.5,83,16166.6,0,1
10.5,72.75,83.25,16280.7,0,1
10.5,73,83.5,16395.2,0,1
10.5,73.25,83.75,16510.1,0,1
10.5,73.5,84,16625.3,0,1
10.5,73.75,84.25,16741,0,1
10.5,74,84.5,16857,0,1
10.5,74.25,84.75,16973.4,0,1
10.5,74.5,85,17090.3,0,1
10.5,74.75,85.25,17207.5,0,1
10.5,75,85.5,17325.1,0,1
10.5,75.25,85.75,17443.1,0,1
10.5,75.5,86,17561.5,0,1
10.5,75.75,86.25,17680.3,0,1
10.5,76,86.5,17799.5,0,1
10.5,76.25,86.75,17919.1,0,1
10.5,76.5,87,18039,0,1
10.5,76.75,87.25,18159.4,0,1
10.5,77,87.5,18280.1,0,1
10.5,77.25,87.75,18401.3,0,1
10.5,77.5,88,18522.8,0,1
10.5,77.75,88.25,18644.8,0,1
10.5,78,88.5,18767.1,0,1
10.5,78.25,88.75,18889.8,0,1
10.5,78.5,89,19012.9,0,1
10.5,78.75,89.25,19136.4,0,1
10.5,79,89.5,19260.3,0,1
10.5,79.25,89.75,19384.6,0,1
10.5,79.5,90,19509.3,0,1
10.5,79.75,90.25,19634.4,0,1
10.5,80,90.5,19759.8,0,1
10.5,80.25,90.75,19885.7,0,1
10.5,80.5,91,20011.9,0,1
10.5,80.75,91.25,20138.6,0,1
10.5,81,91.5,20265.6,0,1
10.5,81.25,91.75,20393.1,0,1
10.5,81.5,92,20520.9,0,1
10.5,81.75,92.25,20649.1,0,1
10.5,82,92.5,20777.7,0,1
10.5,82.25,92.75,20906.7,0,1
10.5,82.5,93,21036.1,0,1
10.5,82.75,93.25,21165.9,0,1
10.5,83,93.5,21296.1,0,1
10.5,83.25,93.75,21426.6,0,1
10.5,83.5,94,21557.6,0,1
10.5,83.75,94.25,21689,0,1
10.5,84,94.5,21820.7,0,1
10.5,84.25,94.75,21952.9,0,1
10.5,84.5,95,22085.4,0,1
10.5,84.75,95.25,22218.3,0,1
10.5,85,95.5,22351.6,0,1
10.5,85.25,95.75,22485.4,0,1
10.5,85.5,96,22619.5,0,1
10.5,85.75,96.25,22754,0,1
10.5,86,96.5,22888.9,0,1
10.5,86.25,96.75,23024.1,0,1
10.5,86.5,97,23159.8,0,1
10.5,86.75,97.25,23295.9,0,1
10.5,87,97.5,23432.4,0,1
10.5,87.25,97.75,23569.2,0,1
10.5,87.5,98,23706.5,0,1
10.5,87.75,98.25,23844.1,0,1
10.5,88,98.5,23982.1,0,1
10.5,88.25,98.75,24120.6,0,1
10.5,88.5,99,24259.4,0,1
10.5,88.75,99.25,24398.6,0,1
10.5,89,99.5,24538.2,0,1
10.5,89.25,99.75,24678.2,0,1
10.5,89.5,100,24818.6,0,1
10.5,89.75,100.25,24959.4,0,1
10.5,90,100.5,25100.5,0,1
10.5,90.25,100.75,25242.1,0,1
10.5,90.5,101,25384.1,0,1
10.5,90.75,101.25,25526.4,0,1
10.5,91,101.5,25669.2,0,1
10.5,91.25,101.75,25812.3,0,1
10.5,91.5,102,25955.8,0,1
10.5,91.75,102.25,26099.8,0,1
10.5,92,102.5,26244.1,0,1
10.5,92.25,102.75,26388.8,0,1
10.5,92.5,103,26533.9,0,1
10.5,92.75,103.25,26679.4,0,1
10.5,93,103.5,26825.3,0,1
10.5,93.25,103.75,26971.6,0,1
10.5,93.5,104,27118.2,0,1
10.5,93.75,104.25,27265.3,0,1
10.5,94,104.5,27412.8,0,1
10.5,94.25,104.75,27560.6,0,1
10.5,94.5,105,27708.8,0,1
10.5,94.75,105.25,27857.5,0,1
10.5,95,105.5,28006.5,0,1
10.5,95.25,105.75,28155.9,0,1
10.5,95.5,106,28305.7,0,1
10.5,95.75,106.25,28456,0,1
10.5,96,106.5,28606.6,0,1
10.5,96.25,106.75,28757.6,0,1
10.5,96.5,107,28908.9,0,1
10.5,96.75,107.25,29060.7,0,1
10.5,97,107.5,29212.9,0,1
10.5,97.25,107.75,29365.4,0,1
10.5,97.5,108,29518.4,0,1
10.5,97.75,108.25,29671.8,0,1
10.5,98,108.5,29825.5,0,1
10.5,98.25,108.75,29979.6,0,1
10.5,98.5,109,30134.2,0,1
10.5,98.75,109.25,30289.1,0,1
10.5,99,109.5,30444.4,0,1
10.5,99.25,109.75,30600.1,0,1
10.5,99.5,110,30756.2,0,1
10.5,99.75,110.25,30912.7,0,1
10.75,10,20.75,-48.891,1,0
10.75,10.25,21,-32.9867,1,0
10.75,10.5,21.25,-16.6897,1,0
10.75,10.75,21.5,0,1,0
10.75,11,21.75,17.0824,1,1
10.75,11.25,22,34.5575,1,1
10.75,11.5,22.25,52.4253,1,1
10.75,11.75,22.5,70.6858,1,1
10.75,12,22.75,89.339,1,1
10.75,12.25,23,108.385,1,1
10.75,12.5,23.25,127.824,1,1
10.75,12.75,23.5,147.655,1,1
10.75,13,23.75,167.879,1,1
10.75,13.25,24,188.496,1,1
10.75,13.5,24.25,209.505,1,1
10.75,13.75,24.5,230.907,1,1
10.75,14,24.75,252.702,1,1
10.75,14.25,25,274.889,1,1
10.75,14.5,25.25,297.47,1,1
10.75,14.75,25.5,320.442,1,1
10.75,15,25.75,343.808,1,1
10.75,15.25,26,367.566,1,1
10.75,15.5,26.25,391.717,1,1
10.75,15.75,26.5,416.261,1,1
10.75,16,26.75,441.197,1,1
10.75,16.25,27,466.527,1,1
10.75,16.5,27.25,492.248,1,1
10.75,16.75,27.5,518.363,1,1
10.75,17,27.75,544.87,1,1
10.75,17.25,28,571.77,1,1
10.75,17.5,28.25,599.062,1,1
10.75,17.75,28.5,626.748,1,1
10.75,18,28.75,654.826,0,1
10.75,18.25,29,683.296,0,1
10.75,18.5,29.25,712.16,0,1
10.75,18.75,29.5,741.416,0,1
10.75,19,29.75,771.065,0,1
10.75,19.25,30,801.106,0,1
10.75,19.5,30.25,831.54,0,1
10.75,19.75,30.5,862.367,0,1
10.75,20,30.75,893.587,0,1
10.75,20.25,31,925.199,0,1
10.75,20.5,31.25,957.204,0,1
10.75,20.75,31.5,989.602,0,1
10.75,21,31.75,1022.39,0,1
10.75,21.25,32,1055.58,0,1
10.75,21.5,32.25,1089.15,0,1
10.75,21.75,32.5,1123.12,0,1
10.75,22,32.75,1157.48,0,1
10.75,22.25,33,1192.23,0,1
10.75,22.5,33.25,1227.38,0,1
10.75,22.75,33.5,1262.92,0,1
10.75,23,33.75,1298.85,0,1
10.75,23.25,34,1335.18,0,1
10.75,23.5,34.25,1371.89,0,1
10.75,23.75,34.5,1409,0,1
10.75,24,34.75,1446.51,0,1
10.75,24.25,35,1484.4,0,1
10.75,24.5,35.25,1522.69,0,1
10.75,24.75,35.5,1561.37,0,1
10.75,25,35.75,1600.45,0,1
10.75,25.25,36,1639.91,0,1
10.75,25.5,36.25,1679.77,0,1
10.75,25.75,36.5,1720.02,0,1
10.75,26,36.75,1760.67,0,1
10.75,26.25,37,1801.7,0,1
10.75,26.5,37.25,1843.13,0,1
10.75,26.75,37.5,1884.96,0,1
10.75,27,37.75,1927.17,0,1
10.75,27.25,38,1969.78,0,1
10.75,27.5,38.25,2012.78,0,1
10.75,27.75,38.5,2056.17,0,1
10.75,28,38.75,2099.96,0,1
10.75,28.25,39,2144.14,0,1
10.75,28.5,39.25,2188.71,0,1
10.75,28.75,39.5,2233.67,0,1
10.75,29,39.75,2279.03,0,1
10.75,29.25,40,2324.78,0,1
10.75,29.5,40.25,2370.92,0,1
10.75,29.75,40.5,2417.46,0,1
10.75,30,40.75,2464.38,0,1
10.75,30.25,41,2511.7,0,1
10.75,30.5,41.25,2559.42,0,1
10.75,30.75,41.5,2607.52,0,1
10.75,31,41.75,2656.02,0,1
10.75,31.25,42,2704.91,0,1
10.75,31.5,42.25,2754.2,0,1
10.75,31.75,42.5,2803.87,0,1
10.75,32,42.75,2853.94,0,1
10.75,32.25,43,2904.4,0,1
10.75,32.5,43.25,2955.26,0,1
10.75,32.75,43.5,3006.5,0,1
10.75,33,43.75,3058.14,0,1
10.75,33.25,44,3110.18,0,1
10.75,33.5,44.25,3162.6,0,1
10.75,33.75,44.5,3215.42,0,1
10.75,34,44.75,3268.63,0,1
10.75,34.25,45,3322.23,0,1
10.75,34.5,45.25,3376.23,0,1
10.75,34.75,45.5,3430.62,0,1
10.75,35,45.75,3485.4,0,1
10.75,35.25,46,3540.57,0,1
10.75,35.5,46.25,3596.14,0,1
10.75,35.75,46.5,3652.1,0,1
10.75,36,46.75,3708.45,0,1
10.75,36.25,47,3765.2,0,1
10.75,36.5,47.25,3822.34,0,1
10.75,36.75,47.5,3879.87,0,1
10.75,37,47.75,3937.79,0,1
10.75,37.25,48,3996.11,0,1
10.75,37.5,48.25,4054.81,0,1
10.75,37.75,48.5,4113.92,0,1
10.75,38,48.75,4173.41,0,1
10.75,38.25,49,4233.3,0,1
10.75,38.5,49.25,4293.58,0,1
10.75,38.75,49.5,4354.25,0,1
10.75,39,49.75,4415.31,0,1
10.75,39.25,50,4476.77,0,1
10.75,39.5,50.25,4538.62,0,1
10.75,39.75,50.5,4600.86,0,1
10.75,40,50.75,4663.5,0,1
10.75,40.25,51,4726.53,0,1
10.75,40.5,51.25,4789.95,0,1
10.75,40.75,51.5,4853.76,0,1
10.75,41,51.75,4917.97,0,1
10.75,41.25,52,4982.57,0,1
10.75,41.5,52.25,5047.56,0,1
10.75,41.75,52.5,5112.94,0,1
10.75,42,52.75,5178.72,0,1
10.75,42.25,53,5244.89,0,1
10.75,42.5,53.25,5311.45,0,1
10.75,42.75,53.5,5378.41,0,1
10.75,43,53.75,5445.75,0,1
10.75,43.25,54,5513.5,0,1
10.75,43.5,54.25,5581.63,0,1
10.75,43.75,54.5,5650.15,0,1
10.75,44,54.75,5719.07,0,1
10.75,44.25,55,5788.38,0,1
10.75,44.5,55.25,5858.09,0,1
10.75,44.75,55.5,5928.19,0,1
10.75,45,55.75,5998.67,0,1
10.75,45.25,56,6069.56,0,1
10.75,45.5,56.25,6140.83,0,1
10.75,45.75,56.5,6212.5,0,1
10.75,46,56.75,6284.56,0,1
10.75,46.25,57,6357.01,0,1
10.75,46.5,57.25,6429.86,0,1
10.75,46.75,57.5,6503.1,0,1
10.75,47,57.75,6576.73,0,1
10.75,47.25,58,6650.75,0,1
10.75,47.5,58.25,6725.17,0,1
10.75,47.75,58.5,6799.98,0,1
10.75,48,58.75,6875.18,0,1
10.75,48.25,59,6950.77,0,1
10.75,48.5,59.25,7026.76,0,1
10.75,48.75,59.5,7103.14,0,1
10.75,49,59.75,7179.91,0,1
10.75,49.25,60,7257.08,0,1
10.75,49.5,60.25,7334.64,0,1
10.75,49.75,60.5,7412.59,0,1
10.75,50,60.75,7490.93,0,1
10.75,50.25,61,7569.67,0,1
10.75,50.5,61.25,7648.8,0,1
10.75,50.75,61.5,7728.32,0,1
10.75,51,61.75,7808.23,0,1
10.75,51.25,62,7888.54,0,1
10.75,51.5,62.25,7969.24,0,1
10.75,51.75,62.5,8050.33,0,1
10.75,52,62.75,8131.82,0,1
10.75,52.25,63,8213.69,0,1
10.75,52.5,63.25,8295.96,0,1
10.75,52.75,63.5,8378.63,0,1
10.75,53,63.75,8461.68,0,1
10.75,53.25,64,8545.13,0,1
10.75,53.5,64.25,8628.97,0,1
10.75,53.75,64.5,8713.21,0,1
10.75,54,64.75,8797.83,0,1
10.75,54.25,65,8882.85,0,1
10.75,54.5,65.25,8968.27,0,1
10.75,54.75,65.5,9054.07,0,1
10.75,55,65.75,9140.27,0,1
10.75,55.25,66,9226.86,0,1
10.75,55.5,66.25,9313.84,0,1
10.75,55.75,66.5,9401.22,0,1
10.75,56,66.75,9488.98,0,1
10.75,56.25,67,9577.15,0,1
10.75,56.5,67.25,9665.7,0,1
10.75,56.75,67.5,9754.65,0,1
10.75,57,67.75,9843.98,0,1
10.75,57.25,68,9933.72,0,1
10.75,57.5,68.25,10023.8,0,1
10.75,57.75,68.5,10114.4,0,1
10.75,58,68.75,10205.3,0,1
10.75,58.25,69,10296.6,0,1
10.75,58.5,69.25,10388.3,0,1
10.75,58.75,69.5,10480.4,0,1
10.75,59,69.75,10572.8,0,1
10.75,59.25,70,10665.7,0,1
10.75,59.5,70.25,10759,0,1
10.75,59.75,70.5,10852.6,0,1
10.75,60,70.75,10946.7,0,1
10.75,60.25,71,11041.1,0,1
10.75,60.5,71.25,11136,0,1
10.75,60.75,71.5,11231.2,0,1
10.75,61,71.75,11326.8,0,1
10.75,61.25,72,11422.8,0,1
10.75,61.5,72.25,11519.2,0,1
10.75,61.75,72.5,11616,0,1
10.75,62,72.75,11713.2,0,1
10.75,62.25,73,11810.8,0,1
10.75,62.5,73.25,11908.8,0,1
10.75,62.75,73.5,12007.2,0,1
10.75,63,73.75,12105.9,0,1
10.75,63.25,74,12205.1,0,1
10.75,63.5,74.25,12304.6,0,1
10.75,63.75,74.5,12404.6,0,1
10.75,64,74.75,12504.9,0,1
10.75,64.25,75,12605.6,0,1
10.75,64.5,75.25,12706.8,0,1
10.75,64.75,75.5,12808.3,0,1
10.75,65,75.75,12910.2,0,1
10.75,65.25,76,13012.5,0,1
10.75,65.5,76.25,13115.2,0,1
10.75,65.75,76.5,13218.3,0,1
10.75,66,76.75,13321.7,0,1
10.75,66.25,77,13425.6,0,1
10.75,66.5,77.25,13529.9,0,1
10.75,66.75,77.5,13634.5,0,1
10.75,67,77.75,13739.6,0,1
10.75,67.25,78,13845,0,1
10.75,67.5,78.25,13950.8,0,1
10.75,67.75,78.5,14057.1,0,1
10.75,68,78.75,14163.7,0,1
10.75,68.25,79,14270.7,0,1
10.75,68.5,79.25,14378.1,0,1
10.75,68.75,79.5,14485.9,0,1
10.75,69,79.75,14594.1,0,1
10.75,69.25,80,14702.7,0,1
10.75,69.5,80.25,14811.6,0,1
10.75,69.75,80.5,14921,0,1
10.75,70,80.75,15030.8,0,1
10.75,70.25,81,15140.9,0,1
10.75,70.5,81.25,15251.5,0,1
10.75,70.75,81.5,15362.4,0,1
10.75,71,81.75,15473.7,0,1
10.75,71.25,82,15585.4,0,1
10.75,71.5,82.25,15697.6,0,1
10.75,71.75,82.5,15810.1,0,1
10.75,72,82.75,15923,0,1
10.75,72.25,83,16036.3,0,1
10.75,72.5,83.25,16149.9,0,1
10.75,72.75,83.5,16264,0,1
10.75,73,83.75,16378.5,0,1
10.75,73.25,84,16493.4,0,1
10.75,73.5,84.25,16608.6,0,1
10.75,73.75,84.5,16724.3,0,1
10.75,74,84.75,16840.3,0,1
10.75,74.25,85,16956.7,0,1
10.75,74.5,85.25,17073.6,0,1
10.75,74.75,85.5,17190.8,0,1
10.75,75,85.75,17308.4,0,1
10.75,75.25,86,17426.4,0,1
10.75,75.5,86.25,17544.8,0,1
10.75,75.75,86.5,17663.6,0,1
10.75,76,86.75,17782.8,0,1
10.75,76.25,87,17902.4,0,1
10.75,76.5,87.25,18022.3,0,1
10.75,76.75,87.5,18142.7,0,1
10.75,77,87.75,18263.5,0,1
10.75,77.25,88,18384.6,0,1
10.75,77.5,88.25,18506.1,0,1
10.75,77.75,88.5,18628.1,0,1
10.75,78,88.75,18750.4,0,1
10.75,78.25,89,18873.1,0,1
10.75,78.5,89.25,18996.2,0,1
10.75,78.75,89.5,19119.7,0,1
10.75,79,89.75,19243.6,0,1
10.75,79.25,90,19367.9,0,1
10.75,79.5,90.25,19492.6,0,1
10.75,79.75,90.5,19617.7,0,1
10.75,80,90.75,19743.1,0,1
10.75,80.25,91,19869,0,1
10.75,80.5,91.25,19995.3,0,1
10.75,80.75,91.5,20121.9,0,1
10.75,81,91.75,20248.9,0,1
10.75,81.25,92,20376.4,0,1
10.75,81.5,92.25,20504.2,0,1
10.75,81.75,92.5,20632.4,0,1
10.75,82,92.75,20761,0,1
10.75,82.25,93,20890,0,1
10.75,82.5,93.25,21019.4,0,1
10.75,82.75,93.5,21149.2,0,1
10.75,83,93.75,21279.4,0,1
10.75,83.25,94,21410,0,1
10.75,83.5,94.25,21540.9,0,1
10.75,83.75,94.5,21672.3,0,1
10.75,84,94.75,21804,0,1
10.75,84.25,95,21936.2,0,1
10.75,84.5,95.25,22068.7,0,1
10.75,84.75,95.5,22201.6,0,1
10.75,85,95.75,22335,0,1
10.75,85.25,96,22468.7,0,1
10.75,85.5,96.25,22602.8,0,1
10.75,85.75,96.5,22737.3,0,1
10.75,86,96.75,22872.2,0,1
10.75,86.25,97,23007.5,0,1
10.75,86.5,97.25,23143.1,0,1
10.75,86.75,97.5,23279.2,0,1
10.75,87,97.75,23415.7,0,1
10.75,87.25,98,23552.5,0,1
10.75,87.5,98.25,23689.8,0,1
10.75,87.75,98.5,23827.4,0,1
10.75,88,98.75,23965.4,0,1
10.75,88.25,99,24103.9,0,1
10.75,88.5,99.25,24242.7,0,1
10.75,88.75,99.5,24381.9,0,1
10.75,89,99.75,24521.5,0,1
10.75,89.25,100,24661.5,0,1
10.75,89.5,100.25,24801.9,0,1
10.75,89.75,100.5,24942.7,0,1
10.75,90,100.75,25083.9,0,1
10.75,90.25,101,25225.4,0,1
10.75,90.5,101.25,25367.4,0,1
10.75,90.75,101.5,25509.7,0,1
10.75,91,101.75,25652.5,0,1
10.75,91.25,102,25795.6,0,1
10.75,91.5,102.25,25939.1,0,1
10.75,91.75,102.5,26083.1,0,1
10.75,92,102.75,26227.4,0,1
10.75,92.25,103,26372.1,0,1
10.75,92.5,103.25,26517.2,0,1
10.75,92.75,103.5,26662.7,0,1
10.75,93,103.75,26808.6,0,1
10.75,93.25,104,26954.9,0,1
10.75,93.5,104.25,27101.5,0,1
10.75,93.75,104.5,27248.6,0,1
10.75,94,104.75,27396.1,0,1
10.75,94.25,105,27543.9,0,1
10.75,94.5,105.25,27692.2,0,1
10.75,94.75,105.5,27840.8,0,1
10.75,95,105.75,27989.8,0,1
10.75,95.25,106,28139.2,0,1
10.75,95.5,106.25,28289.1,0,1
10.75,95.75,106.5,28439.3,0,1
10.75,96,106.75,28589.9,0,1
10.75,96.25,107,28740.9,0,1
10.75,96.5,107.25,28892.2,0,1
10.75,96.75,107.5,29044,0,1
10.75,97,107.75,29196.2,0,1
10.75,97.25,108,29348.8,0,1
10.75,97.5,108.25,29501.7,0,1
10.75,97.75,108.5,29655.1,0,1
10.75,98,108.75,29808.8,0,1
10.75,98.25,109,29962.9,0,1
10.75,98.5,109.25,30117.5,0,1
10.75,98.75,109.5,30272.4,0,1
10.75,99,109.75,30427.7,0,1
10.75,99.25,110,30583.4,0,1
10.75,99.5,110.25,30739.5,0,1
10.75,99.75,110.5,30896,0,1
11,10,21,-65.9734,1,0
11,10.25,21.25,-50.0691,1,0
11,10.5,21.5,-33.7721,1,0
11,10.75,21.75,-17.0824,1,0
11,11,22,0,1,0
