parameter1,parameter2,criteria1,criteria2,constraint1,constraint2
96.274,23.122,119.396,-27438.8,1,0
80.443,45.433,125.876,-13844.7,1,0
36.991,50.527,87.518,3721.67,1,1
48.007,87.391,135.398,16752.6,0,1
97.192,66.088,163.28,-15955.1,1,0
28.882,54.154,83.036,6592.59,0,1
77.626,61.255,138.881,-7142.79,1,0
88.669,48.079,136.748,-17437.7,1,0
55.585,26.344,81.929,-7526.27,1,0
32.914,82.342,115.256,17897.3,0,1
10.396,11.836,22.232,100.575,1,1
87.031,66.898,153.929,-9735.96,1,0
60.454,31.105,91.559,-8441.98,1,0
39.484,24.643,64.127,-2989.88,1,0
19.63,24.454,44.084,668.095,1,1
17.668,15.904,33.572,-186.048,1,0
94.744,55.279,150.023,-18600.3,1,0
18.505,31.735,50.24,2088.14,0,1
95.806,56.512,152.318,-18803,1,0
76.303,92.998,169.301,8879.65,1,1
79.777,95.185,174.962,8469.15,1,1
14.32,24.571,38.891,1252.46,0,1
56.44,92.989,149.429,17157.7,1,1
62.65,69.193,131.843,2710.09,1,1
76.501,52.732,129.233,-9650.15,1,0
51.544,76.906,128.45,10234.5,1,1
54.568,95.743,150.311,19443.5,0,1
10.972,72.19,83.162,15993.9,0,1
84.016,40.456,124.472,-17033.7,1,0
86.842,93.646,180.488,3858,1,1
22.087,61.678,83.765,10418.6,0,1
66.718,16.831,83.549,-13094.2,1,0
74.125,42.4,116.525,-11613.7,1,0
95.743,69.931,165.674,-13434.6,1,0
88.912,72.046,160.958,-8528.54,1,0
30.097,35.857,65.954,1193.48,1,1
34.399,91.585,125.984,22633.7,0,1
50.428,80.848,131.276,12545.7,1,1
51.742,70.246,121.988,7091.41,1,1
17.209,28.252,45.461,1577.16,1,1
22.978,58.753,81.731,9185.79,0,1
62.326,34.714,97.04,-8417.8,1,0
21.664,63.298,84.962,11112.8,0,1
96.913,62.857,159.77,-17093.8,1,0
60.922,50.923,111.845,-3513.36,1,0
56.503,40.177,96.68,-4958.68,1,0
69.769,80.398,150.167,5014.37,1,1
14.185,43.894,58.079,5420.72,0,1
22.798,99.928,122.726,29737.9,0,1
13.825,68.878,82.703,14303.8,0,1
39.142,91.09,130.232,21253.8,0,1
94.744,63.541,158.285,-15516.2,1,0
82.675,12.34,95.015,-20994.9,1,0
11.557,34.417,45.974,3301.71,0,1
72.595,18.775,91.37,-15448.9,1,0
52.669,52.741,105.41,23.8432,1,1
34.696,72.163,106.859,12578,0,1
77.464,13.537,91.001,-18276,1,0
92.629,41.545,134.174,-21532.9,1,0
66.394,20.728,87.122,-12498.9,1,0
49.636,80.065,129.701,12398.8,1,1
50.905,19.405,70.31,-6957.89,1,0
60.463,22.258,82.721,-9928.55,1,0
53.299,73.261,126.56,7936.89,1,1
79.354,24.292,103.646,-17928.9,1,0
99.316,18.496,117.812,-29912.9,1,0
15.382,94.06,109.442,27051.2,0,1
39.214,88.057,127.271,19529.1,0,1
63.568,40.771,104.339,-7472.64,1,0
79.642,93.331,172.973,7438.75,1,1
16.714,32.32,49.034,2404.02,0,1
46.081,98.587,144.668,23863.3,0,1
61.651,80.713,142.364,8525.47,1,1
12.124,54.289,66.413,8797.41,0,1
79.426,68.518,147.944,-5069.82,1,0
32.185,29.062,61.247,-600.906,1,0
48.583,40.258,88.841,-2323.53,1,0
38.467,99.055,137.522,26176.3,0,1
52.525,81.766,134.291,12336.4,1,1
39.484,31.879,71.363,-1704.99,1,0
63.226,95.968,159.194,16375,1,1
97.552,68.608,166.16,-15109,1,0
90.028,93.934,183.962,2257.41,1,1
23.833,20.773,44.606,-428.81,1,0
91.873,93.475,185.348,932.825,1,1
14.104,98.596,112.7,29915,0,1
82.963,17.353,100.316,-20677.1,1,0
97.183,44.623,141.806,-23415.3,1,0
55.234,99.307,154.541,21397.7,0,1
56.08,34.66,90.74,-6106.16,1,0
34.993,78.265,113.258,15396.6,0,1
53.722,73.576,127.298,7939.98,1,1
75.691,49.357,125.048,-10345.3,1,0
39.799,28.216,68.015,-2475,1,0
88.291,36.46,124.751,-20313.4,1,0
17.272,51.517,68.789,7400.58,0,1
32.428,71.992,104.42,12978.8,0,1
77.293,79.633,156.926,1153.61,1,1
65.926,91.126,157.052,12433.5,1,1
90.406,57.799,148.205,-15181.8,1,0
84.61,61.678,146.288,-10539,1,0
23.563,34.741,58.304,2047.45,1,1
69.04,20.746,89.786,-13622.3,1,0
36.532,81.442,117.974,16644.8,0,1
77.221,82.612,159.833,2706.98,1,1
16.111,12.214,28.325,-346.777,1,0
28.045,27.001,55.046,-180.541,1,0
42.967,93.745,136.712,21808.8,0,1
66.367,39.934,106.301,-8827.42,1,0
79.129,54.658,133.787,-10285.3,1,0
66.394,53.569,119.963,-4833.42,1,0
96.184,55.999,152.183,-19212.3,1,0
25.561,73.477,99.038,14908.4,0,1
35.632,48.655,84.287,3448.43,1,1
31.78,83.206,114.986,18577.1,0,1
63.631,73.558,137.189,4278.46,1,1
44.884,77.194,122.078,12391.5,0,1
98.299,71.092,169.391,-14478.4,1,0
55.117,34.84,89.957,-5730.45,1,0
52.543,32.338,84.881,-5387.9,1,0
74.62,25.822,100.442,-15398.1,1,0
91.729,59.842,151.571,-15183.8,1,0
42.823,91.864,134.687,20750.8,0,1
20.755,66.358,87.113,12480.3,0,1
31.798,57.052,88.85,7049.16,0,1
21.025,88.201,109.226,23051,0,1
10.63,74.377,85.007,17024.1,0,1
11.368,83.359,94.727,21424.1,0,1
15.022,37,52.022,3591.91,0,1
32.023,36.802,68.825,1033.32,1,1
20.206,52.822,73.028,7482.9,0,1
10.36,22.258,32.618,1219.22,0,1
30.016,65.836,95.852,10786.4,0,1
50.527,75.133,125.66,9713.77,1,1
90.676,60.238,150.914,-14431,1,0
64.648,32.464,97.112,-9818.9,1,0
76.06,23.545,99.605,-16432.9,1,0
82.306,76.051,158.357,-3111.82,1,0
15.409,93.061,108.47,26461.4,0,1
42.418,94.375,136.793,22328.4,0,1
50.122,20.611,70.733,-6557.77,1,0
49.744,17.92,67.664,-6764.91,1,0
52.156,51.112,103.268,-338.701,1,0
91.279,57.178,148.457,-15904.4,1,0
78.112,80.47,158.582,1174.76,1,1
83.989,55.486,139.475,-12489.3,1,0
33.292,51.517,84.809,4855.78,1,1
67.753,20.485,88.238,-13103.1,1,0
17.353,18.28,35.633,103.772,1,1
52.786,65.197,117.983,4600.19,1,1
35.686,74.602,110.288,13483.6,0,1
87.67,11.746,99.416,-23712.9,1,0
88.147,69.976,158.123,-9026.59,1,0
44.965,60.724,105.689,5232.49,1,1
30.214,44.551,74.765,3367.49,1,1
55.108,37.504,92.612,-5121.87,1,0
55.162,94.852,150.014,18705.2,0,1
45.424,97.318,142.742,23271.2,0,1
45.973,93.871,139.844,21043.2,0,1
21.673,81.253,102.926,19265.3,0,1
41.518,62.83,104.348,6986.48,1,1
36.748,31.978,68.726,-1029.89,1,0
14.347,61.669,76.016,11301,0,1
42.463,78.877,121.34,13881,0,1
37.117,52.426,89.543,4306.54,1,1
44.074,62.803,106.877,6288.52,1,1
27.028,31.744,58.772,870.751,1,1
64.549,72.352,136.901,3355.97,1,1
58.897,66.682,125.579,3071.32,1,1
33.076,79.111,112.187,16224.8,0,1
11.242,45.352,56.594,6064.6,0,1
73.783,56.404,130.187,-7107.92,1,0
97.381,76.375,173.756,-11466.6,1,0
20.899,43.354,64.253,4532.69,0,1
70.246,32.572,102.818,-12169.2,1,0
81.775,11.764,93.539,-20573.5,1,0
85.402,18.523,103.925,-21835.3,1,0
33.751,56.917,90.668,6598.65,0,1
70.192,33.382,103.574,-11977.5,1,0
35.794,64.477,100.271,9035.45,0,1
75.808,69.877,145.685,-2714.52,1,0
27.28,60.013,87.293,8976.67,0,1
58.789,48.997,107.786,-3315.76,1,0
32.365,17.686,50.051,-2308.12,1,0
15.688,22.609,38.297,832.69,1,1
53.965,16.93,70.895,-8248.55,1,0
57.97,27.748,85.718,-8138.51,1,0
30.502,55.351,85.853,6702.15,0,1
94.123,98.569,192.692,2691.43,1,1
55.873,31.546,87.419,-6681.04,1,0
88.309,37.648,125.957,-20046.8,1,0
90.478,40.879,131.357,-20468,1,0
13.348,81.397,94.745,20254.8,0,1
87.805,40.708,128.513,-19014.7,1,0
14.788,80.767,95.555,19806.6,0,1
95.194,47.764,142.958,-21301.6,1,0
50.644,22.474,73.118,-6470.85,1,0
97.777,99.442,197.219,1031.6,1,1
28.648,30.142,58.79,275.933,1,1
74.296,91.504,165.8,8963.24,1,1
42.76,28.27,71.03,-3233.4,1,0
98.434,57.898,156.332,-19908.5,1,0
46.018,86.104,132.122,16638.6,0,1
70.417,40.15,110.567,-10513.4,1,0
51.85,83.458,135.308,13436,1,1
28.864,40.159,69.023,2449.23,1,1
21.106,19.342,40.448,-224.153,1,0
38.215,81.622,119.837,16341.8,0,1
90.748,83.188,173.936,-4131.06,1,0
22.339,95.536,117.875,27106,0,1
63.955,74.701,138.656,4680.96,1,1
43.3,71.776,115.076,10294.7,1,1
54.343,98.254,152.597,21050.8,0,1
38.386,72.991,111.377,12108.3,0,1
28.396,12.682,41.078,-2027.9,1,0
64.495,28.324,92.819,-10547.4,1,0
30.952,30.097,61.049,-163.981,1,0
76.222,34.147,110.369,-14588.9,1,0
73.378,13.807,87.185,-16316.5,1,0
31.465,25.228,56.693,-1110.85,1,0
87.265,50.329,137.594,-15966.1,1,0
22.555,65.548,88.103,11899.8,0,1
59.671,17.938,77.609,-10175.2,1,0
47.17,50.419,97.589,996.094,1,1
91.126,26.677,117.803,-23851.9,1,0
13.123,55.09,68.213,8993.42,0,1
91.378,13.6,104.978,-25651,1,0
84.034,45.73,129.764,-15615.2,1,0
11.854,22.42,34.274,1137.69,0,1
18.721,87.418,106.139,22906.7,0,1
25.102,40.393,65.495,3146.25,1,1
15.751,13.231,28.982,-229.445,1,0
60.49,49.141,109.631,-3908.78,1,0
37.378,91.036,128.414,21647,0,1
20.125,58.843,78.968,9605.37,0,1
73.432,97.39,170.822,12857.1,1,1
99.172,85.996,185.168,-7664.77,1,0
30.106,26.011,56.117,-721.935,1,0
61.102,67.285,128.387,2493.85,1,1
33.607,52.237,85.844,5024.27,1,1
83.962,93.898,177.86,5551.88,1,1
64.495,42.517,107.012,-7388.74,1,0
97.498,48.529,146.027,-22464.9,1,0
78.247,66.52,144.767,-5333.43,1,0
60.949,54.136,115.085,-2463.24,1,0
53.947,43.219,97.166,-3274.79,1,0
84.529,26.866,111.395,-20179.6,1,0
13.618,12.196,25.814,-115.32,1,0
33.175,98.164,131.339,26815.3,0,1
60.4,43.3,103.7,-5570.89,1,0
57.007,33.841,90.848,-6611.75,1,0
97.867,23.347,121.214,-28377.6,1,0
77.005,27.973,104.978,-16170.7,1,0
96.535,38.107,134.642,-24714.5,1,0
52.426,30.142,82.568,-5780.36,1,0
80.344,36.397,116.741,-16117.7,1,0
24.04,44.839,68.879,4500.69,0,1
36.082,78.715,114.797,15375.4,0,1
50.536,14.329,64.865,-7378.24,1,0
12.403,68.653,81.056,14323.8,0,1
58.465,23.518,81.983,-9000.85,1,0
69.049,10.171,79.22,-14653.4,1,0
97.552,72.667,170.219,-13307.5,1,0
69.535,30.736,100.271,-12222.1,1,0
70.84,29.935,100.775,-12950.3,1,0
31.204,85.015,116.219,19647.1,0,1
53.776,29.071,82.847,-6430.01,1,0
65.539,87.949,153.488,10806,1,1
47.053,62.074,109.127,5149.69,1,1
26.065,89.479,115.544,23018.8,0,1
49.384,63.577,112.961,5036.78,1,1
83.044,63.424,146.468,-9028,1,0
65.593,76.294,141.887,4769.98,1,1
99.307,16.129,115.436,-30164.7,1,0
80.623,68.887,149.51,-5512.39,1,0
41.959,96.265,138.224,23582,0,1
82.405,11.008,93.413,-20952.6,1,0
63.604,79.966,143.57,7379.89,1,1
40.843,33.139,73.982,-1790.57,1,0
10.702,11.683,22.385,68.9884,1,1
20.242,89.074,109.316,23638.7,0,1
53.875,31.195,85.07,-6061.35,1,0
18.154,19.414,37.568,148.709,1,1
19.144,22.375,41.519,421.438,1,1
38.656,92.377,131.033,22114.4,0,1
69.022,78.04,147.062,4166.4,1,1
55.963,52.075,108.038,-1319.63,1,0
98.632,78.724,177.356,-11092.3,1,0
28.369,65.116,93.485,10792.3,0,1
84.853,66.169,151.022,-8864.62,1,0
34.003,26.812,60.815,-1373.88,1,0
29.602,16.408,46.01,-1907.12,1,0
84.988,83.206,168.194,-941.604,1,0
53.542,25.84,79.382,-6908.49,1,0
73.513,21.412,94.925,-15537.3,1,0
84.691,50.923,135.614,-14386.7,1,0
10.495,38.566,49.061,4326.57,0,1
72.118,18.649,90.767,-15246.8,1,0
15.148,48.439,63.587,6650.36,0,1
31.024,43.804,74.828,3004.31,1,1
40.816,90.046,130.862,20239.2,0,1
79.012,53.947,132.959,-10469.7,1,0
99.289,77.653,176.942,-12027,1,0
32.671,84.835,117.506,19256.7,0,1
99.937,74.701,174.638,-13845.5,1,0
18.172,33.94,52.112,2581.45,0,1
58.681,37.774,96.455,-6335.29,1,0
97.516,43.678,141.194,-23881.1,1,0
78.148,51.067,129.215,-10993.3,1,0
59.518,51.661,111.179,-2744.29,1,0
62.479,44.209,106.688,-6123.56,1,0
92.584,30.142,122.726,-24074.8,1,0
39.952,31.879,71.831,-1821.78,1,0
38.791,45.1,83.891,1662.75,1,1
70.318,26.983,97.301,-13246.6,1,0
46.081,11.134,57.215,-6281.59,1,0
74.206,25.093,99.299,-15321.1,1,0
22.258,73.495,95.753,15413,0,1
59.914,44.929,104.843,-4935.67,1,0
25.498,27.019,52.517,250.945,1,1
19.63,33.67,53.3,2350.95,0,1
50.959,68.32,119.279,6505.62,1,1
28.612,48.484,77.096,4813.08,0,1
69.166,96.76,165.926,14384,1,1
56.719,28.684,85.403,-7521.83,1,0
48.421,76.366,124.787,10955.3,1,1
30.061,98.182,128.243,27445.1,0,1
96.517,60.013,156.53,-17951,1,0
30.061,35.308,65.369,1077.54,1,1
62.29,90.379,152.669,13472.2,1,1
19.468,65.539,85.007,12303.6,0,1
58.681,83.674,142.355,11177.4,1,1
47.8,38.107,85.907,-2615.99,1,0
24.337,97.723,122.06,28140.8,0,1
73.045,97.012,170.057,12804.4,1,1
24.742,49.843,74.585,5881.56,0,1
87.85,32.878,120.728,-20849.7,1,0
75.331,16.471,91.802,-16975.5,1,0
38.53,44.497,83.027,1556.41,1,1
13.231,85.249,98.48,22281.2,0,1
63.181,18.829,82.01,-11426.9,1,0
61.615,50.419,112.034,-3940.6,1,0
17.011,25.3,42.311,1101.81,1,1
67.6,94.24,161.84,13544.7,1,1
17.785,29.89,47.675,1813.03,0,1
51.787,27.253,79.04,-6092.07,1,0
85.429,10.468,95.897,-22583.4,1,0
10.927,33.238,44.165,3095.62,0,1
38.584,82.432,121.016,16670.3,0,1
88.129,68.797,156.926,-9530.63,1,0
79.444,70.039,149.483,-4416.73,1,0
18.64,67.303,85.943,13138.9,0,1
60.085,83.98,144.065,10814.7,1,1
73.774,88.615,162.389,7571.29,1,1
85.645,44.173,129.818,-16913.7,1,0
41.032,16.003,57.035,-4484.71,1,0
53.002,59.824,112.826,2418.08,1,1
56.422,27.181,83.603,-7680.05,1,0
75.124,24.022,99.146,-15917.1,1,0
21.421,82.909,104.33,20153.5,0,1
11.089,63.208,74.297,12165.1,0,1
10.162,86.518,96.68,23191.5,0,1
30.853,68.257,99.11,11646.2,0,1
76.924,26.605,103.529,-16366.1,1,0
50.698,32.221,82.919,-4813.22,1,0
52.57,87.31,139.88,15266.4,1,1
92.269,28.378,120.647,-24216.2,1,0
21.781,19.522,41.303,-293.122,1,0
69.526,52.723,122.249,-6453.3,1,0
98.146,55.18,153.326,-20696.2,1,0
86.905,39.178,126.083,-18904.7,1,0
61.183,97.075,158.258,17844.9,1,1
89.002,74.773,163.775,-7321.02,1,0
81.433,31.303,112.736,-17754.6,1,0
88.795,92.854,181.649,2316.34,1,1
14.212,89.884,104.096,24746.8,0,1
23.239,71.551,94.79,14386.9,0,1
43.579,11.26,54.839,-5567.98,1,0
39.808,20.503,60.311,-3657.77,1,0
85.033,47.674,132.707,-15575.4,1,0
42.733,94.771,137.504,22479.5,0,1
92.161,92.17,184.331,5.21184,1,1
23.149,13.942,37.091,-1072.84,1,0
11.692,82.684,94.376,21048.5,0,1
56.674,67.006,123.68,4014.52,1,1
95.032,43.579,138.611,-22405.7,1,0
63.361,56.215,119.576,-2684.46,1,0
97.822,19.531,117.353,-28864,1,0
88.156,79.255,167.411,-4681.37,1,0
40.834,76.951,117.785,13364.5,0,1
39.286,12.223,51.509,-4379.34,1,0
34.012,52.525,86.537,5033.02,1,1
73.774,34.759,108.533,-13302.8,1,0
20.953,13.582,34.535,-799.716,1,0
45.262,63.154,108.416,6094,1,1
18.433,45.163,63.596,5340.46,0,1
57.925,10.594,68.519,-10188.4,1,0
94.501,71.074,165.575,-12186,1,0
14.536,63.37,77.906,11952.1,0,1
20.926,61.21,82.136,10394.8,0,1
87.544,15.958,103.502,-23277,1,0
61.957,50.905,112.862,-3918.67,1,0
29.341,59.788,89.129,8525.37,0,1
27.613,17.497,45.11,-1433.61,1,0
39.043,58.447,97.49,5942.94,1,1
51.625,68.329,119.954,6294.85,1,1
60.67,42.805,103.475,-5807.49,1,0
78.022,34.444,112.466,-15397.1,1,0
67.564,88.975,156.539,10529.5,1,1
95.203,69.994,165.197,-13083,1,0
19.297,13.636,32.933,-585.699,1,0
72.334,67.222,139.556,-2241.24,1,0
14.23,34.003,48.233,2996.17,0,1
95.473,75.934,171.407,-10521.6,1,0
87.373,16.399,103.772,-23138.2,1,0
37.153,74.926,112.079,13300.1,0,1
79.534,89.11,168.644,5073.47,1,1
82.999,66.043,149.042,-7939.3,1,0
48.898,10.612,59.51,-7157.8,1,0
40.717,45.118,85.835,1186.77,1,1
26.236,82.342,108.578,19138.2,0,1
13.447,44.074,57.521,5534.53,0,1
82.315,48.646,130.961,-13852.3,1,0
35.695,49.879,85.574,3813.21,1,1
94.789,88.066,182.855,-3862.07,1,0
77.041,14.095,91.136,-18022.2,1,0
91.702,49.375,141.077,-18759.6,1,0
71.317,63.1,134.417,-3469.9,1,0
73.387,33.958,107.345,-13296.8,1,0
39.034,27.928,66.962,-2336.34,1,0
97.534,33.355,130.889,-26390.4,1,0
60.022,44.236,104.258,-5170.49,1,0
22.474,10.198,32.672,-1260.03,1,0
10.279,28.54,38.819,2226.99,0,1
67.978,40.996,108.974,-9237.34,1,0
30.826,84.214,115.04,19294.9,0,1
80.506,91.45,171.956,5912.12,1,1
85.465,62.821,148.286,-10548.8,1,0
40.096,78.328,118.424,14223.8,0,1
69.868,34.885,104.753,-11512.6,1,0
66.394,14.086,80.48,-13225.3,1,0
38.98,25.264,64.244,-2768.28,1,0
53.461,67.474,120.935,5323.94,1,1
78.364,84.016,162.38,2883.27,1,1
58.6,74.566,133.166,6679.43,1,1
69.121,56.134,125.255,-5110.39,1,0
97.93,29.143,127.073,-27460.6,1,0
90.37,77.572,167.942,-6752.29,1,0
29.341,90.658,119.999,23115.8,0,1
63.28,87.328,150.608,11378.3,1,1
88.822,84.115,172.937,-2557.3,1,0
38.71,36.505,75.215,-521.03,1,0
42.733,81.343,124.076,15050,0,1
89.326,72.829,162.155,-8403.98,1,0
59.671,26.371,86.042,-9001.29,1,0
97.714,26.065,123.779,-27861.7,1,0
30.457,93.871,124.328,24768.7,0,1
41.329,41.086,82.415,-62.9162,1,0
61.345,76.861,138.206,6736.84,1,1
82.279,19.945,102.224,-20018.3,1,0
51.436,51.4,102.836,-11.6305,1,0
33.256,16.534,49.79,-2615.65,1,0
70.543,23.626,94.169,-13880,1,0
84.106,57.061,141.167,-11994.2,1,0
71.452,14.554,86.006,-15373.6,1,0
11.557,27.451,39.008,1947.77,0,1
55.837,97.435,153.272,20030.2,0,1
53.956,88.57,142.526,15498.7,1,1
78.787,10.45,89.237,-19158,1,0
61.399,38.458,99.857,-7196.82,1,0
83.989,26.29,110.279,-19989.9,1,0
21.7,14.446,36.146,-823.735,1,0
20.161,53.029,73.19,7557.44,0,1
12.709,38.674,51.383,4191.39,0,1
29.899,84.988,114.887,19883.2,0,1
15.787,38.503,54.29,3874.37,0,1
93.556,39.043,132.599,-22708.6,1,0
45.037,31.267,76.304,-3300.89,1,0
19.846,86.311,106.157,22166.2,0,1
78.328,48.466,126.794,-11895.1,1,0
58.033,47.053,105.086,-3624.91,1,0
33.085,13.879,46.964,-2833.69,1,0
44.497,77.041,121.538,12426,0,1
92.449,80.452,172.901,-6516.58,1,0
44.668,21.025,65.693,-4879.46,1,0
18.91,28.657,47.567,1456.55,1,1
37.315,30.61,67.925,-1430.8,1,0
90.28,14.644,104.924,-24931.8,1,0
40.816,92.989,133.805,21931.5,0,1
43.318,27.883,71.201,-3452.57,1,0
45.145,16.273,61.418,-5570.86,1,0
56.386,95.869,152.255,18885.6,0,1
45.325,91.423,136.748,19804,0,1
27.136,22.339,49.475,-745.599,1,0
44.902,62.641,107.543,5993.23,1,1
60.805,92.935,153.74,15518.4,1,1
66.862,83.899,150.761,8069.23,1,1
96.814,11.359,108.173,-29040.6,1,0
28.108,56.44,84.548,7525.41,0,1
48.979,62.776,111.755,4843.97,1,1
34.633,25.066,59.699,-1794.29,1,0
48.61,29.116,77.726,-4760.11,1,0
45.676,38.89,84.566,-1802.85,1,0
33.76,43.66,77.42,2407.9,1,1
89.047,34.246,123.293,-21226.4,1,0
61.543,91.36,152.903,14322.9,1,1
40.519,17.929,58.448,-4147.97,1,0
87.229,43.012,130.241,-18092,1,0
66.52,71.533,138.053,2174.17,1,1
22.519,68.59,91.109,13186.8,0,1
34.174,40.501,74.675,1484.3,1,1
61.534,58.213,119.747,-1249.35,1,0
81.568,25.516,107.084,-18856.7,1,0
59.572,99.676,159.248,20063.7,0,1
71.956,65.728,137.684,-2693.9,1,0
29.629,63.757,93.386,10012.5,0,1
80.794,68.239,149.033,-5878.26,1,0
82.873,83.638,166.511,400.179,1,1
97.129,73.801,170.93,-12527,1,0
27.307,53.344,80.651,6597.06,0,1
65.215,46.018,111.233,-6708.37,1,0
44.704,62.911,107.615,6155.47,1,1
53.956,89.101,143.057,15795.1,1,1
63.091,77.644,140.735,6434.35,1,1
60.634,75.619,136.253,6414.35,1,1
46.243,51.985,98.228,1771.94,1,1
16.12,97.777,113.897,29218.3,0,1
10.198,87.688,97.886,23829.6,0,1
80.461,26.938,107.399,-18058.9,1,0
54.532,19.594,74.126,-8136.14,1,0
82.666,74.161,156.827,-4190.3,1,0
73.351,63.46,136.811,-4251.2,1,0
99.568,23.401,122.969,-29424.7,1,0
47.107,96.697,143.804,22403.5,0,1
87.202,31.582,118.784,-20755.8,1,0
17.209,19.594,36.803,275.754,1,1
67.6,51.913,119.513,-5889.86,1,0
72.505,78.724,151.229,2954.65,1,1
98.182,35.596,133.778,-26303.4,1,0
56.377,58.825,115.202,885.975,1,1
68.383,59.788,128.171,-3460.87,1,0
67.978,74.503,142.481,2920.7,1,1
57.565,68.176,125.741,4191.63,1,1
62.191,95.194,157.385,16318,1,1
52.282,16.732,69.014,-7707.73,1,0
14.788,34.957,49.745,3151.98,0,1
48.061,78.148,126.209,11929.4,1,1
55.585,47.638,103.223,-2577.09,1,0
91.549,92.692,184.241,661.58,1,1
11.503,45.919,57.422,6208.53,0,1
24.274,18.721,42.995,-750.059,1,0
55.513,49.051,104.564,-2122.75,1,0
27.802,85.186,112.988,20369.2,0,1
27.775,25.993,53.768,-301.01,1,0
77.959,74.152,152.111,-1819.25,1,0
41.986,46.342,88.328,1208.75,1,1
33.94,99.964,133.904,27774.4,0,1
20.854,48.673,69.527,6076.38,0,1
35.308,40.213,75.521,1163.74,1,1
43.876,77.59,121.466,12865.2,0,1
14.113,48.664,62.777,6814.14,0,1
12.547,52.183,64.73,8060.19,0,1
83.98,58.141,142.121,-11536.8,1,0
89.821,42.697,132.518,-19618.5,1,0
18.001,91.324,109.325,25183.1,0,1
78.625,89.452,168.077,5716.98,1,1
67.213,91.306,158.519,11998.4,1,1
38.503,85.024,123.527,18053.5,0,1
76.501,56.278,132.779,-8435.77,1,0
11.017,54.46,65.477,8936.31,0,1
87.607,10.171,97.778,-23786.7,1,0
57.97,78.715,136.685,8908.08,1,1
10.135,68.824,78.959,14558.2,0,1
27.397,35.443,62.84,1588.42,1,1
66.214,28.441,94.655,-11232.5,1,0
70.201,70.327,140.528,55.6267,1,1
34.273,72.757,107.03,12940,0,1
22.51,18.262,40.772,-544.122,1,0
88.066,69.499,157.565,-9190.76,1,0
50.959,63.235,114.194,4404.03,1,1
60.832,86.752,147.584,12017.8,1,1
52.687,28.045,80.732,-6249.88,1,0
78.067,48.358,126.425,-11799.7,1,0
70.237,21.736,91.973,-14014,1,0
61.813,71.254,133.067,3946.74,1,1
33.364,49.42,82.784,4175.74,1,1
38.593,81.334,119.927,16103.2,0,1
28.135,38.728,66.863,2225.13,1,1
17.335,12.7,30.035,-437.348,1,0
31.339,73.549,104.888,13908.8,0,1
88.309,91.549,179.858,1830.73,1,1
11.044,22.591,33.635,1220.14,0,1
31.474,23.563,55.037,-1367.84,1,0
88.021,19.54,107.561,-23140.6,1,0
83.062,96.148,179.21,7367.48,1,1
72.775,11.062,83.837,-16254.1,1,0
82.909,82.639,165.548,-140.423,1,0
86.284,28.144,114.428,-20900.5,1,0
30.997,56.521,87.518,7017.72,0,1
97.048,82.81,179.858,-8045.05,1,0
84.952,30.412,115.364,-19766.8,1,0
89.398,23.545,112.943,-23366,1,0
68.914,74.71,143.624,2615.2,1,1
52.282,76.249,128.531,9677.68,1,1
44.578,40.789,85.367,-1016.17,1,0
16.966,32.896,49.862,2495.37,0,1
32.338,18.019,50.357,-2265.28,1,0
12.655,53.812,66.467,8594.09,0,1
88.75,57.844,146.594,-14233.4,1,0
30.52,38.98,69.5,1847.16,1,1
53.992,60.472,114.464,2330.2,1,1
40.051,94.069,134.12,22760.5,0,1
10.279,26.335,36.614,1846.86,0,1
79.381,31.276,110.657,-16723.2,1,0
72.856,76.429,149.285,1675.71,1,1
71.263,57.808,129.071,-5455.85,1,0
64.009,27.829,91.838,-10438.6,1,0
71.362,32.932,104.294,-12591.6,1,0
92.539,80.812,173.351,-6386.5,1,0
66.349,94.294,160.643,14103.1,1,1
21.601,40.492,62.093,3685.08,0,1
27.19,11.116,38.306,-1934.37,1,0
15.679,87.013,102.692,23013.5,0,1
22.096,94.429,116.525,26479.2,0,1
44.857,42.625,87.482,-613.427,1,0
33.409,56.017,89.426,6351.49,0,1
60.265,63.46,123.725,1241.88,1,1
50.095,60.544,110.639,3631.89,1,1
46.963,29.476,76.439,-4199.33,1,0
48.988,19.828,68.816,-6304.15,1,0
63.082,77.419,140.501,6328.31,1,1
34.804,27.091,61.895,-1499.78,1,0
95.257,63.334,158.591,-15904.9,1,0
17.191,54.964,72.155,8562.44,0,1
44.146,73.549,117.695,10871.8,1,1
49.258,22.924,72.182,-5971.67,1,0
71.209,33.616,104.825,-12380,1,0
24.04,76.888,100.928,16756.8,0,1
77.797,36.136,113.933,-14911.8,1,0
38.485,22.654,61.139,-3040.72,1,0
35.929,61.894,97.823,7979.56,0,1
68.68,86.194,154.874,8521.45,1,1
82.531,75.943,158.474,-3279.91,1,0
13.906,29.494,43.4,2125.35,0,1
62.587,52.903,115.49,-3513.57,1,0
96.49,25.669,122.159,-27179.2,1,0
30.322,88.471,118.793,21701.2,0,1
99.937,82.747,182.684,-9865.66,1,0
51.805,17.128,68.933,-7509.63,1,0
37.72,53.128,90.848,4397.56,1,1
47.845,44.146,91.991,-1069,1,0
66.052,76.222,142.274,4545.65,1,1
34.939,80.092,115.031,16317.4,0,1
53.11,12.736,65.846,-8351.82,1,0
16.228,81.595,97.823,20088.6,0,1
